steamid,yorum,begeni,oynanan_saat
76561198407984874,:),Evet,2825.1833333333334
76561199638062425,...,Evet,290.1166666666667
76561197962738504,You get anywhere in high elo its full of cheaters. Vacnet is hit or miss.,Hayır,86.83333333333333
76561198018987677,It is very fun there is some problems with hackers being easy to come by but still fun there is a large amount of skill needed to actually be good which makes it feel awesome when you do well the community is mostly friendly but there is some toxic people which takes some of the fun away.,Evet,38.583333333333336
76561199168199793,I only play this for weekly drops its alright though. 7/10,Evet,9.983333333333333
76561198400627619,everyone is hacking and valve doing nothing about that,Hayır,373.8833333333333
76561198969151882,ki,Evet,941.9166666666666
76561199011690770,"ila bghiti yjik cancer f dmagh, play it.",Evet,393.6666666666667
76561199111822530,gg,Evet,53.53333333333333
76561199829640172,"'
",Evet,148.05
76561198848980553,"Cheaters and bots are rampant, while valve thinks it's going well with taking bot counts as players, worthless idiots.",Hayır,2863.9333333333334
76561199779975985,"No, I'm not addicted",Evet,185.96666666666667
76561199207258825,fuck this game but i play it.,Evet,318.85
76561199655871223,hileden geçilmiyor berbat,Hayır,74.58333333333333
76561199786081228,THE GAME IS GOATED,Evet,5.133333333333334
76561198452527281,OOOO OOOO OOOO OOOO,Evet,26.2
76561199573473367,ggfdsafsdfsdfsd,Evet,155.6
76561197983021507,It's Counter-Strike. You know what it is.,Evet,106.96666666666667
76561199217991770,"These Russians man, I just wanted to play some CS2, but now my wife's being gangbanged by 4 Russians all because I didn't clutch a 1v5.

However, 10/10 would recommend playing. Fun game, especially when you're getting teamkilled every game.",Evet,272.5
76561198878735472,give me my teen years back,Hayır,1853.3166666666666
76561199842369355,ايش جايز 😘,Evet,86.78333333333333
76561199847745923,best game ever,Evet,56.75
76561198980253646,yes,Evet,179.38333333333333
76561199487947732,way too good,Evet,1018.1666666666666
76561199068595689,"


",Hayır,1011.25
76561199819172535,Good game,Evet,6.933333333333334
76561198293376795,"overall good, but it cost ur insanity so keep playing until you lose all ur insanity",Evet,1191.8166666666666
76561198918786527,cool game but too many cheaters. anti cheats system needs to be way better,Evet,290.31666666666666
76561199834365404,TOO MUCH CHEATERS,Hayır,43.35
76561198357396696,good,Evet,126.6
76561199108793530,Toxic game,Evet,275.06666666666666
76561199120520656,NICE,Evet,33.016666666666666
76561199230921208,ebanoe govno 2,Evet,250.03333333333333
76561198339378222,i wanna kill myself,Evet,4951.016666666666
76561199830378995,"although there are a lot fo cheaters in this game it is somewhat fun to play even its just normal player are in the game
",Evet,251.35
76561198084637564,"TRADE OFFER !!

YOU RECEIVE:

- My money

- My time

- My sanity

- My FPS

I RECEIVE:

- Bluuue

- ""What you see is what you get!""™

- A teleporting, wall-banging, spinbotting ranked opponent

- VACnet on lunch break",Evet,1903.2333333333333
76561199082423454,ok,Hayır,276.53333333333336
76561198364010848,..,Evet,595.8833333333333
76561199443869242,e,Evet,42.31666666666667
76561199849689607,"CS2 is like a flashy sports car with no brakes: looks cool, sounds nice, but you’ll crash and rage-quit before you finish a match. A sequel no one asked for, with improvements no one needed, and bugs no one can forget.",Evet,29.933333333333334
76561199497746392,"CS #1
",Evet,145.56666666666666
76561199085196565,good,Evet,295.8333333333333
76561198136703132,nice game,Evet,60.96666666666667
76561199847607108,much better than dualingo at learning russian,Evet,14.35
76561199468612235,pretty nice,Evet,1270.0
76561199086213302,"El cs2 es como una relación toxica, te hace mal pero no podes dejarlo. 
Valve sigue siendo valve y no le interesa solucionar de raíz el problema de los cheaters.
El juego es buenísimo, la mierda son los jugadores y los minusválidos mentales que necesitan usar hacks porque son terribles fracasados en la vida, frustrados eternos violados a dedo.",Hayır,1202.2833333333333
76561198344138586,ts ahh,Evet,2123.7166666666667
76561199103994105,Not good not bad,Evet,224.38333333333333
76561199545621173,the best,Evet,268.2
76561199556949807,the best,Evet,293.6666666666667
76561198069484425,good game nice knives !,Evet,14.05
76561199243147081,"i hate this game
10/10",Evet,501.98333333333335
76561199465244241,"I LIKE I \T\\
",Evet,9.45
76561199842631206,its fun,Evet,81.38333333333334
76561198966698298,KAL!!!!!,Hayır,115.7
76561199243446605,This game is Trash,Hayır,296.98333333333335
76561199229838693,S,Evet,248.75
76561199513119517,gjjjgjsfqq,Evet,33.5
76561199017039644,You might find less cheaters on Tinder!,Evet,544.95
76561199093646028,Best multiplayer FPS game oat.,Evet,472.35
76561199223372616,COUNTER STRIKE IS THE BEST ESPORT OF ALL TIME,Evet,1347.6
76561199836557283,"nice
",Evet,26.2
76561199466344218,surfing is sick,Evet,27.666666666666668
76561199848698729,very cool,Evet,17.1
76561199683332182,good,Evet,289.4
76561198807422176,The BIGGEST shit.,Hayır,846.9833333333333
76561199820400482,not bad at all,Evet,11.766666666666667
76561198888317985,"game lets me cheat with no punishment, game good",Evet,196.95
76561198865767133,Great game,Evet,215.98333333333332
76561199138506992,Good game but a lot of bots,Evet,164.3
76561198864832503,"best fps ever
",Evet,322.7
76561198324401733,"mg in csgo 11k rating in cs2 probably dont even deserve level 1 in faceit
",Evet,353.1333333333333
76561199371485251,veri best putin AMERICA micael jordan,Evet,111.68333333333334
76561199227190848,Good ig,Evet,12.216666666666667
76561198367528111,"Good game that you will play with all walks of life, all united to rage and be racist",Evet,75.13333333333334
76561199729114664,"yea
",Evet,114.85
76561199210399603,"I was just in a game with 6 cheaters. It was fun. This game is fun. Valve is good, vac works, life is wonderful. No need to change anything, keys make so much money.",Hayır,664.8833333333333
76561198003777272,gold gold gold,Evet,151.43333333333334
76561198797085166,"I lost my job, my life, my money, my girl and Im still 2000 rank but It was all worth it good game and fuck Valorant",Evet,346.6666666666667
76561198344893224,very good,Evet,93.58333333333333
76561199835991443,"to those who say this is harder than valorant, i will oppose you >:(",Evet,4.5
76561198431677464,holyyyyyy shittttttttt,Evet,327.03333333333336
76561199555445516,ABSOLUTELY FUCKING NOT THIS GAME SUCKS SO FUCKING  MUCH I CANT STOP PLAYING IT I WANNA RIP MY EYES OUT,Hayır,109.45
76561199501740382,Since last update I am unable to play due to unnecessary lags. Looked everything online still not able to fix.,Hayır,1011.25
76561197989089864,nais,Evet,45.56666666666667
76561198159985709,"Love–Hate Vibe: You genuinely enjoy the game, but one major flaw overshadows the fun.

Rampant Cheating: Matches are plagued by cheaters—spin-botters, 50-kill “superstars,” and more.

Ineffective VAC: Valve’s anti-cheat feels more focused on revenue than actually banning offenders.

Bragging Rights: Opponents openly admit to cheating, often with no consequences.

Frustration Point: The cheating is so bad it’s pushing you to consider spending your time and money elsewhere.",Hayır,2832.6
76561197970268692,.,Evet,43.71666666666667
76561199468425925,yes,Evet,14.85
76561199827539612,ass,Hayır,46.31666666666667
76561199508247511,nice game,Evet,221.45
76561199014324497,my wife left me for another man,Evet,585.95
76561199562924140,En iyi oyunlardan biri,Evet,23.866666666666667
76561199047857553,https://steamcommunity.com/id/malbsMd/inventory/#730_2_41640713856,Evet,1363.4833333333333
76561199137655034,fun,Evet,84.38333333333334
76561199388345585,"Good game..................
",Evet,131.71666666666667
76561199466214447,"If you like touching men, then this is the game for you.",Evet,15.233333333333333
76561198118613260,for if you want to wonder if bullets work sometimes or only when an enemy sees you,Evet,96.03333333333333
76561198271968405,LA CONCHA DE TU HERMANA VALVE ARREGLA EL VAC,Hayır,279.6666666666667
76561199190515490,nice,Evet,9.183333333333334
76561199164408192,m,Evet,38.36666666666667
76561199653503074,"axyeno regaet, kaif, rekomendyiu",Evet,148.5
76561199384246988,10v10 fun fps game,Evet,25.066666666666666
76561199245984596,no dis shit azz,Evet,160.4
76561199032896075,"The game is fine, but it's full of cheaters, and valve does nothing with that. Also, sub-tick isn't as good as fixed tickrate, and it makes gameplay much worse than it was in csgo. Too raw project, should be still in beta :p",Hayır,1106.9333333333334
76561198122119112,Soft ass liberals play this garbage im sick of it,Hayır,76.01666666666667
76561198866168599,jueguito porong,Evet,4186.816666666667
76561197962651957,I think ihave a love hate relatioship with this game. I truly do love playing it there isonly 1 bad thing about it. The amount of people cheating in this game is insain. you would thing VAC would have got a hold of this aspect my now but i feel they are more interseted in making money than improving this issue. i have people all the time that are my enemy telling me that they are cheating and have done so without any repercussions for years. when i play game that some fool is not getting 50+ kills and spin botting us or watever you call it ahhhhh  you get the idea so im almost at the point where i want to invest my time and money on something else,Hayır,5268.466666666666
76561197980952895,bad game  all hack,Evet,13018.016666666666
76561198268526912,"Конченая помойка, в абсолютно каждой игре вас ждет читер, в каждом паблике и каждом рейтинге будет человек с софтом. Валву похуй на эту проблему, им нормально чтобы мы жрали дерьмо",Hayır,1102.9333333333334
76561198226926732,shit,Hayır,2757.0
76561199375015530,Good game very good.,Evet,104.1
76561199043622634,"Dont worry, guys, Valve will hide this comment too boost the CS2 Rating.
The amount of cheaters here, is insanity. This is a delusional ""update"" to CS. Nothing has changed",Hayır,327.75
76561198423777125,Very nice game skins are cool,Evet,232.68333333333334
76561198846183641,не рекомендую,Hayır,19.2
76561199675189589,sexy af,Evet,19.483333333333334
76561198851166753,recomend love gambling :3,Evet,485.9
76561199835071150,GOLD GOLD GOLD GOLD GOLD......,Evet,60.61666666666667
76561198446612147,dog shit,Hayır,89.78333333333333
76561199387832327,horrible game,Hayır,47.93333333333333
76561198429161778,i miss csgo,Hayır,537.8
76561199245119217,"nice game
",Evet,367.76666666666665
76561199843025509,good game,Evet,14.033333333333333
76561199367923345,gambling game 🤑,Evet,11.316666666666666
76561199633277151,Great game,Evet,206.58333333333334
76561199772348777,sdf,Hayır,10.85
76561198409857108,good.,Evet,2702.3166666666666
76561197994587564,"20 year old mechanics, on servers that run terribly.
Do something new, make a better game.

God forbid bullets actually go where the crosshair is pointed.. CS really has the most stupid bloom mechanic, ""Oh no, i move my pinkie toe."" As bullets proceed to go to fucking woop woop!

The slow walk mechanic is stupid. Don't mind the score of kilograms you're carrying, grenade, ammo, etc... Just make literally 0 noise.. Mean while using a scope makes noise.. Not to mention the sad people that waste everyone's time by slow walking around the map for 5 minutes, scared to make the tiniest bit of noise.

Cheaters are rampant, in just a couple of days I've seen 10 sub-humans get banned in quick play.
But like that matters in a F2P game..

Trash servers, trash hit reg, outdated mechanics and the most cowardly, slow and boring community.",Hayır,166.61666666666667
76561199409174079,hella cheaters,Evet,280.96666666666664
76561199832638504,gave me brain damage,Evet,158.08333333333334
76561199851866059,PHAT,Evet,15.433333333333334
76561197965540074,"ᅠᅠᅠᅠᅠᅠᅠᅠᅠ
",Evet,27.283333333333335
76561198049458817,Go was better,Hayır,1510.85
76561199499594645,best game,Evet,96.06666666666666
76561198080130227,play from 1.6 still the best fps game ever created.,Evet,3934.0
76561198195535171,save yourself,Hayır,216.96666666666667
76561197961342448,https://steamcommunity.com/profiles/76561198041683378/inventory/#730_2_23880241526,Evet,49.9
76561199802706601,...,Evet,97.15
76561198875517754,cs go was better,Hayır,155.33333333333334
76561198024118140,LIKE,Evet,1251.3666666666666
76561199212792920,"i got screamed at by a rusan then he killed me got kick and i proceded to bottom frag being killed by a furry with guns named ""pees on u"". Great game recomend!",Evet,187.11666666666667
76561198883026058,"this game is very nice despite some sweatyness in casual queue, i do reccomend the AUG and the SG for new players, game runs fairly smooth with good graphics and a for the most part nice community",Evet,9.6
76561199589304519,"shit and ass
",Hayır,3.2666666666666666
76561198831887335,good game,Evet,143.23333333333332
76561199820679008,aim & wallhack 24-7,Hayır,43.28333333333333
76561198090958680,good,Evet,1564.0166666666667
76561199850590233,great game.,Evet,24.283333333333335
76561199622447033,"hard but fun 
",Evet,18.416666666666668
76561199261528701,hacker city,Hayır,87.81666666666666
76561198188803329,"This game has a cheating problem, but at least it is not Path Of Exile 2, Grinding Gear Games, more like Grunting Gay Gorillas. I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG, I hate GGG,",Hayır,513.7333333333333
76561199099790579,fun game,Evet,8.866666666666667
76561198974731489,Click heads.,Evet,765.6166666666667
76561199576852254,a lot of cheaters,Hayır,89.55
76561199759166843,hell yeah,Evet,268.3666666666667
76561199056841984,balls,Evet,49.9
76561199045402568,its free lol,Evet,327.56666666666666
76561199816921016,https://steamcommunity.com/id/tarikcsgo/inventory/#730_2_13592133162,Evet,29.216666666666665
76561199645521514,i like to spin knife,Evet,348.73333333333335
76561199697457005,"PERFECT
",Evet,52.833333333333336
76561198191477397,verycool,Evet,124.33333333333333
76561198038817983,"5 matches in a row with cheaters. then one without, then 5 more with cheaters.",Hayır,2365.5666666666666
76561199101515225,TESTICULA. TORSIO.,Evet,418.85
76561198363661715,"Tryhard game
",Evet,1041.4833333333333
76561199519058794,"Csodalatos jatek elvett 7k orat az eletembol, es meg emnnyit fog.....",Evet,315.85
76561199166630181,"[h1]Silver: my curse, my destiny.[/h1]

[list]
[*]Watched hundreds of CS2 tutorials — still in Silver.

[*]Practiced aim until my mouse broke — still in Silver.

[*]Memorized every pixel smoke — still in Silver.

[*]Played 600 hours — still in Silver.

[*]Carried a full team of bots — still in Silver.

[*]Won 1v5 clutches — still in Silver.

[*]Lost my mind — still in Silver.
[/list]

I’m not stuck in Silver.
[b]Silver is stuck in me.[/b]

[quote=Silver]""Silver isn't a rank. It's a way of life.""[/quote]

10/10",Evet,659.9
76561199065897779,shit game,Evet,161.38333333333333
76561198335496412,"https://steamcommunity.com/id/NaViZeus4430/inventory/#730_2_3236210620
https://steamcommunity.com/id/NaViZeus4430/inventory/#730_2_1022152023
https://steamcommunity.com/id/NaViZeus4430/inventory/#730_2_1905953149",Evet,136.33333333333334
76561199177879240,good game to play,Evet,26.75
76561198138399975,gämblingsimulat,Evet,77.43333333333334
76561198185359231,"Game is full of hackers , waste of time",Hayır,11.166666666666666
76561199847648773,Nice game,Evet,41.88333333333333
76561199226632274,:),Evet,122.2
76561199566368174,Brain rot,Evet,334.98333333333335
76561199662502807,"it is a good and fun game
",Evet,120.56666666666666
76561199100938940,something something noobs down,Evet,1153.3166666666666
76561199800714203,good,Evet,76.21666666666667
76561199220143336,just play r6 its way better,Hayır,11.783333333333333
76561198847876775,Very good way to learn the Russian language,Evet,413.98333333333335
76561198851376922,bra spel,Evet,315.28333333333336
76561198102903991,Arguably the worst Counter Strike game in the franchise. The only reason i still play it is because of the people in my friends list refusing to move on to better games.,Hayır,132.5
76561198863550532,If you value your sanity do not play this game 10/10,Evet,537.7833333333333
76561198212994352,"This community is so toxic and the game is soooo unbalanced that in a crappy competitive match I have 2 teammates killing me and trying to kick me out for nothing, when I didn't even said a word and was top frag, and the enemy team spends the whole match saying how we suck and that it's ez.
In the end I kill the two teammates that killed me and I was the one who got banned.
ZERO F****** STARS!",Hayır,165.3
76561199527915569,Omg,Evet,644.2666666666667
76561199850882370,This game has stolen my life. 10/10,Evet,7.75
76561199478461961,HELL NO i have spent over 1000 euros on this shit and my friend bought 3 cases and pulled awp printsream and i havent pulled SHIIT fuck pilud,Hayır,622.05
76561199829439819,Однозначного рекомендую,Evet,2.4833333333333334
76561198360929077,https://steamcommunity.com/id/jL-13/inventory/#730_2_38824393599,Evet,512.1833333333333
76561198080966954,Shotgun best gun,Evet,89.18333333333334
76561199581967755,"o[ihjojupo
",Evet,524.8
76561198943239872,"i keep getting headshoted by the high level people in low level matches, 10/10 keep thinking people are hacking when my CPU is on fire, i would recommend uninstalling if you life to touch grass",Evet,119.7
76561198431770263,Game is shit. Dont buy this gay game,Hayır,147.83333333333334
76561199121843990,me likey,Evet,6.833333333333333
76561197960292698,dsadasgfgbvfbvcb,Evet,8387.916666666666
76561198835356789,Bring back CS2,Hayır,797.5833333333334
76561198969210571,Better than valo,Evet,580.8166666666667
76561197968975101,hard to be good,Evet,5.45
76561199780975289,NO luck with case 20 blue in a row fuck this shit i will be openig more thanks gaben,Hayır,12.0
76561198892265529,magaria,Evet,16.266666666666666
76561198114435110,bad game,Hayır,920.3
76561199559464706,it is a great game,Evet,18.516666666666666
76561198058170095,"This game seems to have a hard learning curve, but now that I have put in the time.... I am having a blast. it definetely has taking some getting use to. But this takes me back to when FPS games we simple and fun.  

Plus getting cool skins from cases never hurts. I might be addicted lol.",Evet,276.4166666666667
76561199489916828,Blatant Cheaters and VAC 3.0 is absolute dog shit,Hayır,31.15
76561199389880526,lol,Evet,1045.9833333333333
76561198104896249,best game ever,Evet,878.4166666666666
76561198371500637,Overrated shooting game.,Hayır,1.7
76561199120831683,"I mean, its not a bad game. Don't get me wrong, but there are so many other games to play that hold similar mechanics and content, of which are more to their own likeness then other games. For instance, if you like the 5v5 strategic round based shooter, Valorant offers combat with skill in abilities and gun play alike, with a proper ranked system as well. If you enjoy the crosshair based combat, Tom Clancy's RSS might be a good one for you. And if you just like the graphics line, you can go and enjoy pretty much any Call of Duty of Battlefield. 
Again, I am NOT saying it is a bad game, but there is so much more out there than what this game only offers what every other game offers and combines it into a simple platform. Maybe that's your thing, and if so, good for you. Still, I just wouldn't recommend it.",Hayır,4.75
76561199003123099,"SHIT GAME, GIVE US BACK CSGO",Hayır,822.3166666666667
76561199103014649,great game,Evet,945.3166666666667
76561199803257370,"**""This game teaches you 10 new things:

1_How to speak like an Indian

2_How to speak like an Arab

3_How to be racist

4_How to be depressed

5_Teaches you creative new insults

6_Never be the first one to enter a room

7_How to embrace racism (like a true pro)

8_Russians? Kind? Think again.

9_Iranians? Also not winning any kindness awards.( im iranian )

10_Spoiler: No one in this game is nice to you.
Overall, it’s a weirdly fun game—just its not easy to play it in hospital . :/

",Evet,291.93333333333334
76561198192300863,"Bad game, hate it. 10/10 experience",Evet,1250.6
76561198408543565,ye,Evet,449.76666666666665
76561199691131901,"dog shit
",Evet,62.53333333333333
76561199823697098,shit game,Hayır,96.15
76561198061196507,Simple solid shooter,Evet,15.166666666666666
76561199651638125,"Too many chiters
",Evet,371.06666666666666
76561198836920163,"fun community
",Evet,78.35
76561198874768741,CS2 is basically a toxic daycare for emotionally unstable adults pretending they're esports athletes.,Evet,261.28333333333336
76561199232611877,упадајтееееееее,Evet,136.35
76561199827493019,a really good game,Evet,59.03333333333333
76561199484336154,best game on planet!,Evet,8.016666666666667
76561198988010229,Si grande burro mas friejoles senorita uno Shrek de nada hecho mucho gracias si hola.,Evet,6.75
76561198090910448,Was missing America's Army.  Like the short missions and multi-rounds.  Keep kicking the cheaters out please.,Evet,18.616666666666667
76561198856509162,"not playable , too many cheaters",Hayır,1002.95
76561199797782414,nie polecam już lepiej grać w kółko i krzyżyk niż to coś,Hayır,576.2333333333333
76561199585636672,cool game but horrible players,Evet,86.2
76561199816319408,MNOGO KANCER IGRICA (RUSI SU DOBRI LJUDI):),Evet,437.3666666666667
76561199829941652,"I've never experienced the enjoyment of playing with live people..... and I won't, because they're not here...",Evet,1.6833333333333333
76561199110113305,tt,Evet,29.85
76561199059406760,fix the anticheat,Evet,88.95
76561199758860055,"Ya no hay tantos lezamas y chetos como antes (like si entendiste), aun que si hay aun, eso si tengo prime y pues a lo mejor eso afecta pero bueno, en fin

7/10, nesesita mejor anticheat y VAC live mis huevos (esa mierda solo aparecio 1 vez y fue la primera partida sin prime en competitivo que jugue XD)",Evet,119.91666666666667
76561199178362569,"в долгосроке более профитная , чем крипта",Evet,173.16666666666666
76561199173559702,"good game if you play faceit, official servers are full of cheaters...",Evet,254.1
76561198124108970,"Issues with anticheat, I'm live streaming my whole set up and not cheating or blocking it so....",Hayır,5.266666666666667
76561199350752475,/,Hayır,42.1
76561199839715358,"yes
",Evet,66.06666666666666
76561198069714365,"It was fun ten years ago, I don't understand how you can make a product worse.",Hayır,162.93333333333334
76561199474997577,"i play for 400 hrs i know russian well me real s1mple. it good. made me like femboys, goth girls and i very racist. i bicam addicted to conter stirik and gambl. i spend money on skins and sell and buy more and lose money. prime buy only trust trust. mi bicam smart alot fron this game i know very smoke and good. thank you no problem",Evet,403.73333333333335
76561199812218765,tis gejm is good. but i turn gay from it and it made me like femboys. if you wan lern rasan plej gejm but if ju plej gejm u bekome gej,Evet,112.53333333333333
76561199087950405,saxy,Evet,187.03333333333333
76561199129904815,yes,Evet,195.28333333333333
76561199452405912,"riddled with cheaters every game has 3 or 4 cheaters near enough unplayable
",Hayır,13.95
76561198205110961,nice game but a lot of cheaters these days ruining the experience,Evet,62.9
76561198349850686,canser in my ass,Evet,733.85
76561199371835300,Gold gold gold gold gold gold gold gold,Evet,51.8
76561199270585119,bad for you,Hayır,52.0
76561198033660502,"https://steamcommunity.com/id/jL-13/inventory/#730_2_38824393599
https://steamcommunity.com/id/karrigancsgo/inventory/#730_2_25795405078
https://steamcommunity.com/id/b1t333/inventory/#730_2_23880241518",Evet,1320.1
76561199321108585,add sex,Hayır,0.18333333333333332
76561198381948394,i love this game,Evet,744.35
76561198850181443,I like the game yes very much,Evet,155.51666666666668
76561199154019751,Remember! This is bandit country. Shoot everything that moves.,Evet,4.366666666666666
76561199122987038,tyler was here <3,Evet,17.966666666666665
76561198056044449,it just doesnt work like CSGO😞,Hayır,1875.1166666666666
76561199842704968,"lame asf hate this dogshit game
",Evet,38.733333333333334
76561199557470618,good,Evet,196.2
76561199147328457,"Best game ever, turned boys into real men.",Evet,75.98333333333333
76561199682163133,всё стабильно - хуета,Evet,20.733333333333334
76561197982139671,gg,Evet,2693.1
76561198854614893,"Every team consists of 5 people:
1.You
2.Russian Guy
3.Another Russian Guy
4.Russian Guy who speaks English
5. A 6 year old kid who slept with your mother

If i had a dollar for each time someone screamed at me in Russian language, i'd still have no money because i spent it all on skins.",Evet,185.53333333333333
76561199651159480,"главное читеры не играли с авп, а так имба",Evet,8.783333333333333
76561199288191603,racist russians,Evet,14.833333333333334
76561198367752768,"Growing up with Valve games was huge part of my life. I started with Half-Life, then moved on to legend games like Condition Zero, Counter-Strike 1.6 and Source, then CS:GO and now CS2. This games gave me good memories. I've met a lot of players - good friends and toxic rivals. Each match brings new passion. In this world, one thing remains true: gamers don’t die, they respawn. Thanks VALVE for everything.",Evet,1024.7833333333333
76561199543879949, GOOD GAME BUT RIDDLED WITH HACKERS AT ALL LEVELS OF GAMEPLAY AND THE CRATE WEIGHT IS THE WORST,Evet,127.16666666666667
76561199659352562,the effects of the nuclear disaster in chernobyl were less toxic than this game,Evet,4.35
76561198886401248,https://steamcommunity.com/id/donkgojo/inventory/#730_2_41640713724,Evet,410.81666666666666
76561198165867406,+rep,Evet,350.3
76561199785201157,"one of the best games
",Evet,272.8666666666667
76561198810108429,"I hate the competitive mode. Every game after 10 seconds, someone disconnects. Then it's 4v5. It's either boring because we can't lose of it, or we can't win. If I disconnect I will get a cooldown and wont be able to play next 24H. Previous game I played with some guy who was running around with bomb and was stalling for no reason. When I shot him, I got banned for 24h. This game is trash.

The shooting mechanics is totally broken. Can't learn to aim on server, if I die I have to wait 4 minutes for next round. I don't want to go google for random fan made maps to learn to aim better.",Hayır,530.6333333333333
76561199160123820,SIGMA GAME ....,Evet,64.6
76561199827985528,Ak-47 !,Evet,20.65
76561199829635499,"The worst update for counter-strike, The game is just money making scheme for valve. this game has the worst lag compensation most of the time you will die behind walls. if you play any other map in deathmatch and casual other than dust2 80% of the time you will get into a farming bot lobby. they will just kick you instantly. if you play any arms race 90% of the time you will get farming bot lobby. why did valve hard coded the game in 64 tick just WHY!!!!. at least we could have played 128 tick in face-it. there are just giving updates for new skins and cases. there is almost no update for gameplay and most of the cs:go mods have been remove. and some pls explain how is player count 1.8m+ but only 33% people have completed cs2 achievement, you just have to play 1 game to unlock it, just how???.And so called vac 3.0, what is this anti-cheat even doing other than banning a spin-bots, it cant even detect waller and aim lockers. the match-making is also worst, how to is the game matching 15000 elo vs 7000 elo. they cant start searching for match if they are together in a one lobby but they can get each other as oppnents or teammates if they solo queue. Its been almost 3 months and they still hasnt calibrated leaderboards and the 2nd season is going to complete in next 2 months. we just needed a good anti-cheat, 128 tick servers, game-play improvements, some new game modes and operations instead they just given us armoury pass in which most of the skins are community made.",Hayır,49.733333333333334
76561199830481537,fun game,Evet,127.73333333333333
76561198228799448,"New map's please, new gun's please, new map interaction's please.",Hayır,166.13333333333333
76561199851365313,beautiful,Evet,18.033333333333335
76561199099666595,+,Evet,3788.1666666666665
76561198051875136,Better hang out with friends for a beer,Hayır,1002.4166666666666
76561199275886860,sigma game,Evet,340.06666666666666
76561199489475849,Doesnt get better than CS!,Evet,436.28333333333336
76561198840507086,worse community,Hayır,98.35
76561199847218731,great for getting anger issues 101,Evet,66.4
76561199734540973,very gud,Evet,106.56666666666666
76561199140057580,suka blayt,Evet,610.0333333333333
76561199017266969,very fun,Evet,13.383333333333333
76561198133685548,verie goed,Evet,820.7333333333333
76561199814909022,only cheaters in every single game.....,Hayır,13.983333333333333
76561199847527490,very good game,Evet,52.96666666666667
76561199822733622,"its a good game 
",Evet,57.8
76561199733049454,Love russians screaming at me,Evet,93.4
76561199736798643,best game recommending fr,Evet,44.25
76561199446433821,rusian ppl,Evet,23.766666666666666
76561199484978937,"It's a funny game, but when you enter an important match, you get paired with four completely retarded monkeys who speak a crazy sounding language that even the AI doesn't understand. Then, in the final round, those four  retarded monkeys will kick you and laugh at you in their monkey language.",Evet,262.21666666666664
76561199290264150,KEEPS CRASHING,Hayır,19.116666666666667
76561199838005072,best game to learn russian,Evet,56.28333333333333
76561199531657013,Very fun to play with friends and decent teammates.,Evet,78.1
76561199192928805,pure ragebait very funny,Evet,32.96666666666667
76561199563623961,love this game so much :),Evet,45.56666666666667
76561198202392188,"nice game
",Evet,506.8833333333333
76561199642044320,NO ASSAULT OR MORMENTO,Hayır,261.23333333333335
76561198183161709,.,Evet,978.1166666666667
76561199630081278,Screaming at the top of my lungs,Evet,12.733333333333333
76561199006670361,"k,lk",Evet,162.41666666666666
76561199836078340,"Don't bother playing for ""fun"" or ""rank"" just get your drops and Move on ...",Hayır,46.63333333333333
76561197984963266,"-Install it
-Play it
-Got russians in my team
-Got 10 minutes long lesson of Russian
-lost 13-1
-got brain damage
-aproved the game to friends
-Good game",Evet,31.4
76561199828149962,BEST GAME,Evet,36.78333333333333
76561199248024665,i lost a premier and i hate this game,Hayır,121.65
76561199140846684,i nate higgers,Hayır,50.25
76561198288080051,I'm sorry that the game prohibits honest players from playing but allows real cheaters.,Hayır,286.0
76561199445399502,fuck this shit,Evet,5.233333333333333
76561199251243073,Cool shooter game but lots of hackers... espiacally russian hackers. But appart from that this is a really good game.,Evet,19.233333333333334
76561198382949046,never get bored playing this game,Evet,310.98333333333335
76561199371826986,Not Bad,Evet,246.23333333333332
76561199708680055,good,Evet,613.1833333333333
76561198417271446,yea,Evet,2411.1833333333334
76561198865474879,enjoyable,Evet,309.43333333333334
76561198988335662,my favv game,Evet,997.5
76561198988813937,valve,Evet,23.616666666666667
76561199805504343,"Too many cheaters, too shitty anticheat",Hayır,47.1
76561199579427121,good free russian lesson,Evet,32.0
76561197963300564,same same but still different,Evet,443.96666666666664
76561199514697331,"Седня во время игры тимейты сували бутылку в жопу по моему ведь я играл как дебил
",Evet,56.483333333333334
76561199159885886,nice,Evet,165.93333333333334
76561199262448565,It's alright despite being shit.,Evet,1368.8833333333334
76561199849513909,"Fun, but tricky to get the hang of. Mechanics seem simple but need to be used properly to get the most out of it.",Evet,28.6
76561199517120632,amepasand,Evet,79.46666666666667
76561199807328768,Good game :D :3,Evet,36.55
76561199640962242,The best game,Evet,259.3333333333333
76561198370430526,f67o9i,Hayır,43.43333333333333
76561198989493036,Good game,Evet,254.16666666666666
76561198148108787,"ty
",Evet,132.76666666666668
